id,name,artists,instruments,speechiness,instrumentalness,key,mode,tempo,loudness,theme,chords_1,chords_2,chords_1_numeric,chords_2_numeric,normal_chords_1_numeric,normal_chords_2_numeric,diff_chords_1_numeric,diff_chords_2_numeric
1eE7NjyGzPtQhtWGk6lmDw,Algernon,nickateeen,"['piano', 'drums']",0.0287,0.000131,10,1,79.877,-11.668,"The theme of ""Algernon"" by Nickateen revolves around feelings of isolation and emotional struggle, exploring the complexities of identity and the desire for understanding. The lyrics often reflect a sense of longing and introspection, capturing the challenges of navigating personal relationships and one's own mental landscape. The reference to Algernon, which may evoke associations with themes of intelligence and vulnerability, underscores the tension between societal expectations and individual authenticity. Overall, the song conveys a poignant expression of youth's struggles and the search for connection.","['C', 'G', 'Am', 'F']","['D', 'A', 'Bm', 'G']","[0, 7, 21, 5]","[2, 9, 23, 7]","[-10, -3, 11, -5]","[-8, -1, 13, -3]","[7, 14, -16]","[7, 14, -16]"
2wHmH8OGgU6qi8NrLl0VRY,i need to be alone.,girl in red,"['synthesizer', 'guitar']",0.033,0.00324,10,1,148.054,-10.384,I'm wasting my life on pointless things I sometimes think When does life begin I'm falling out of conversations I can't pay attention Repeat the question  ,"['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5]","[-10, -3, 11, -5]","[-10, -3, 11, -5]","[7, 14, -16]","[7, 14, -16]"
6bhpQAmRbGrTmE7ujhCLzD,I Miss My Man,Princess Chelsea,"['piano', 'synthesizer']",0.0231,0.281,9,0,91.657,-5.999,"The song ""I Miss My Man"" by Princess Chelsea explores themes of longing and nostalgia for lost love. It captures the deep emotional connection and sense of emptiness that follows the absence of a significant other. The lyrics convey a bittersweet feeling, blending the joy of past memories with the pain of separation, highlighting how love can leave a lasting imprint on one's life. The overall tone evokes both sadness and a yearning for reconnection.","['C', 'Em', 'F', 'G']","['C', 'Em', 'F', 'G']","[0, 16, 5, 7]","[0, 16, 5, 7]","[-9, 7, -4, -2]","[-9, 7, -4, -2]","[16, -11, 2]","[16, -11, 2]"
3Y5q9wzGttSBUJdsy7OoPL,Resurrección,Amaral,"['piano', 'guitar']",0.038,0.0,0,0,136.801,-2.302,"The theme of ""Resurrección"" by Amaral centers on the ideas of rebirth and renewal. The lyrics convey a sense of overcoming despair and embracing hope, symbolizing a personal transformation and the reclaiming of one’s strength. The song explores the emotional journey from darkness to light, highlighting resilience and the power of love in revitalizing the spirit. Overall, it captures the essence of rising again after facing struggles.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[0, 7, 21, 5]","[0, 7, 5, 0]","[7, 14, -16]","[7, -2, -5]"
42ZASSKlh3UtYCgwZb8lBS,La Puerta Violeta,Rozalén,"['guitar', 'piano']",0.049,0.0,6,0,127.962,-7.37,Una niña triste en el espejo me mira prudente y no quiere hablar  hay un monstruo gris en la cocina  que lo rompe todo  que no para de gritar.  Tengo una mano en el cuello   que con sutileza me impide respirar  ,"['A', 'B', 'C#m', 'F#m']","['A', 'B', 'C#m', 'F#m']","[9, 11, 13, 18]","[9, 11, 13, 18]","[3, 5, 7, 12]","[3, 5, 7, 12]","[2, 2, 5]","[2, 2, 5]"
35QHpy90tj0IDKbpHnNsyC,Escuchame Mujer,Fondo Flamenco,"['piano', 'guitar']",0.0536,0.0,0,0,147.899,-5.403,"Paseo por las huellas, que dejan tus zapatos, me escondo para mirarte en el humo de tu cigarro, bailo con el vuelo de tu falda al caminar... Sonrio por tener, esta amistad contigo, aunque quizas deba llorar  porque nunca seremos mas que amigos ","['Am', 'F', 'C', 'G']","['Am', 'F', 'C', 'G']","[21, 5, 0, 7]","[21, 5, 0, 7]","[21, 5, 0, 7]","[21, 5, 0, 7]","[-16, -5, 7]","[-16, -5, 7]"
1YyTA0ysYP9F3ry6lqOJB4,Inmortal,La Oreja de Van Gogh,"['piano', 'synthesizer']",0.0391,0.0,8,1,140.043,-3.396,Tengo aquí bajo el vestido bien escondiditos tus besos malditos Mariposas que al alba de regreso a casa se venían conmigo Yo tengo aquí bajo la cama cada madrugada que la deshicimos Tengo tantas cosas y ninguna esta en su sitio. Tengo aquí dentro de un vaso la primera ola de aquella mañana  Tengo en uno de mis rizos el ritmo del tango que siempre bailabas ,"['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'G']","[0, 7, 21, 5]","[0, 7, 5, 7]","[-8, -1, 13, -3]","[-8, -1, -3, -1]","[7, 14, -16]","[7, -2, 2]"
1VB4sadHjFcFklHcZuoROi,Como Camarón,Estopa,"['guitar', 'drums']",0.0564,9.74e-06,9,0,140.4,-9.615,Superior a mí Es la fuerza que me lleva En el pulso que mantengo Con la oscuridad que tiñen De oscuro tus ojos negros  Y qué me cuentas del tiempo ,"['G', 'C', 'D', 'Em']","['G', 'C', 'A', 'D']","[7, 0, 2, 16]","[7, 0, 9, 2]","[-2, -9, -7, 7]","[-2, -9, 0, -7]","[-7, 2, 14]","[-7, 9, -7]"
72S6UNewVaLv3XqdcZ5J4L,Amasijo de huesos,Sidecars,"['guitar', 'bass']",0.0278,0.0,11,1,131.989,-4.881,"Que bonito caminar detrás de ti,  llevarte siempre delante Cuando giras la cabeza estoy aquí y nunca voy a marcharme  Puede ser que me surjan dudas  puede ser que no este a la altura","['G', 'D', 'Em', 'C']","['G', 'D', 'C', 'D']","[7, 2, 16, 0]","[7, 2, 0, 2]","[-4, -9, 5, -11]","[-4, -9, -11, -9]","[-5, 14, -16]","[-5, -2, 2]"
1nLOdVT581H7SA0ttCZRF9,Una calle de París,Duncan Dhu,"['guitar', 'drums']",0.0337,2.56e-05,4,1,140.012,-6.837,"Una calle de Pará­s...  no es tan sólo oro lo que allá­ perdá­,  una apuesta al corazón.  Nunca juegues si sólo queda tu honor.  Y ahora hay una habitación  con un cuadro y un colchón.   ","['C', 'G', 'Am', 'F']","['Dm', 'G', 'C', 'A']","[0, 7, 21, 5]","[14, 7, 0, 9]","[-4, 3, 17, 1]","[10, 3, -4, 5]","[7, 14, -16]","[-7, -7, 9]"
0DXI6c9tNWsI4tvUftkQN8,Tu Calorro,Estopa,"['guitarra', 'bajo']",0.0662,0.0,0,1,88.012,-9.115,Fui a la orilla del rió y vi que estabas muy sola vi que te habías dormido  vi que crecían amapolas   ,"['F', 'G', 'C', 'C']","['F', 'G', 'C', 'C']","[5, 7, 0, 0]","[5, 7, 0, 0]","[5, 7, 0, 0]","[5, 7, 0, 0]","[2, -7, 0]","[2, -7, 0]"
11c4nID11cj01SsG86RpNR,Desaparece,El Canto Del Loco,"['guitar', 'drum']",0.051,9.74e-06,8,0,102.5,-2.288,"¿Qué es lo que quieres? Deja de jugar. Niña me tienes ahí delante. Estoy cansándome, déjame ya. No queda nada por hacer. Ya te has reído de mi bastante  y no lo vas a hacer ya más.","['C', 'G', 'Am', 'F']","['G', 'D', 'Em', 'C']","[0, 7, 21, 5]","[7, 2, 16, 0]","[-8, -1, 13, -3]","[-1, -6, 8, -8]","[7, 14, -16]","[-5, 14, -16]"
46Yp4JsZIh8ceg5WBqW1ZB,Buscando en la basura,La Fuga,"['guitar', 'drums']",0.0489,0.0,2,1,95.025,-3.809,"Triste, Como el perro en la autopista; Como una tortuga con prisa; como una monja en un burdel. Solo,  Como cuando tu te fuiste: ","['G', 'D', 'Em', 'C']","['C', 'G', 'Am', 'D']","[7, 2, 16, 0]","[0, 7, 21, 2]","[5, 0, 14, -2]","[-2, 5, 19, 0]","[-5, 14, -16]","[7, 14, -19]"
18fkVDXRuHvCYN7yZS6H74,No Komas Keso en Exzeso,Manolo Kabezabolo,"['guitar', 'drums']",0.139,0.0,7,1,103.547,-9.004,"The song ""No Komas Keso en Exzeso"" by Manolo Kabezabolo addresses themes of substance abuse and its consequences. Through its lyrics, the song critiques the culture of excess and the negative impact it can have on individuals and society. Manolo Kabezabolo uses humor and a playful tone to convey a serious message about the need for moderation and self-awareness in one’s choices. Ultimately, it serves as a warning against the pitfalls of hedonism.","['A', 'D', 'E', 'A']","['A', 'D', 'E', 'A']","[9, 2, 4, 9]","[9, 2, 4, 9]","[2, -5, -3, 2]","[2, -5, -3, 2]","[-7, 2, 5]","[-7, 2, 5]"
46XphXrcqu9YGg8A6hIz3n,Estaré en el bar,Gritando en Silencio,"['guitar', 'bass']",0.18,0.0,9,1,180.137,-4.044,"The theme of ""Estaré en el bar"" by Gritando en Silencio revolves around feelings of longing, heartbreak, and escapism. The lyrics portray a sense of solitude and contemplation in a bar setting, where the protagonist seeks solace in the familiar atmosphere while grappling with emotional pain. It captures the duality of finding comfort in social spaces while also feeling isolated due to personal struggles. Ultimately, it reflects the human experience of coping with loss and the desire for connection.","['D', 'A', 'G', 'D']","['D', 'A', 'G', 'A']","[2, 9, 7, 2]","[2, 9, 7, 9]","[-7, 0, -2, -7]","[-7, 0, -2, 0]","[7, -2, -5]","[7, -2, 2]"
3Tr6qktt0W7RaUY6q4vXPq,Assumpta,Siniestro Total,"['guitar', 'bass']",0.0625,0.0,6,0,161.628,-7.699,Era una chica muy mona  que vivía en Barcelona  Cuando estábamos en casa  me bailaba la Sardana  Pero yendo en Safari  se ligó a un rastafari   Trabajaba en un videoclub ,"['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[-6, 1, 15, -1]","[-1, -6, 1, 15]","[7, 14, -16]","[-5, 7, 14]"
2v7exGU90YFXvlxUJ9dFvQ,Cristales Rotos,"Sons of Aguirre, Scila","['guitar', 'drums']",0.0462,0.0,0,1,82.562,-7.4,"""Cristales Rotos"" by Sons of Aguirre and Scila explores themes of broken dreams and the struggles of life, reflecting on the harsh realities individuals face. The lyrics convey a sense of disillusionment, emphasizing the emotional scars left by unfulfilled aspirations and the complexity of human experiences. The imagery of shattered glass symbolizes fragility and vulnerability, highlighting the need for resilience in the face of adversity. Overall, the song resonates with those grappling with their own battles and yearning for hope amid despair.","['C', 'G', 'Am', 'F']","['Dm', 'G', 'C', 'F']","[0, 7, 21, 5]","[14, 7, 0, 5]","[0, 7, 21, 5]","[14, 7, 0, 5]","[7, 14, -16]","[-7, -7, 5]"
2dfqWgYQVWqF1DJUWc8EoL,Golfa,Extremoduro,"['guitar', 'drums']",0.0335,0.00773,7,1,149.778,-5.37,"Tan tan llaman a la puerta otra vez, ya va, ¿quién es?.  fué abrir  y se metió en mi casa: un amanecer  ¡ahí va! ¡que bien!.  sola...  pensar que estaba sola y pensé:   ¡joder! ¡que bien! ","['E', 'G', 'D', 'A']","['C', 'Em', 'G', 'D']","[4, 7, 2, 9]","[0, 16, 7, 2]","[-3, 0, -5, 2]","[-7, 9, 0, -5]","[3, -5, 7]","[16, -9, -5]"
5cjl6bvL0THTNIHbsW1Odg,Canciones,El Canto Del Loco,"['guitar', 'drums']",0.0511,3.27e-05,8,1,103.45,-2.901,"Aquí estoy, otra vez y vuelvo para darte lo que me hace estar bien. Todas esas palabras que tú sientes y sé, que muchas forman parte de tu vida también Por eso te las canto.  Y pensar que lo que escribo ","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-8, -1, 13, -3]","[-8, -1, -3, -8]","[7, 14, -16]","[7, -2, -5]"
31TmMW92lP0UoxtAaF89hU,Qué Bonita,DePol,"['guitar', 'synthesizer']",0.0514,3.52e-06,10,1,125.098,-4.074,"The theme of ""Qué Bonita"" by DePol revolves around celebrating beauty and expressing admiration for someone special. The lyrics convey a sense of joy and appreciation, highlighting the impact that love and attraction have on one's life. The song captures a playful and romantic tone, reflecting the emotions associated with falling in love and cherishing moments together. Overall, it evokes feelings of happiness and admiration for the beloved.","['C', 'G', 'Am', 'F']","['G', 'D', 'Em', 'C']","[0, 7, 21, 5]","[7, 2, 16, 0]","[-10, -3, 11, -5]","[-3, -8, 6, -10]","[7, 14, -16]","[-5, 14, -16]"
6uPm4VicqvKBooFp5njB4x,Cama Vacía,"Pignoise, La La Love You","['guitar', 'drums']",0.0426,0.0,1,1,157.91,-3.883,"The song ""Cama Vacía"" by Pignoise, featuring La La Love You, explores themes of loneliness and heartache stemming from a broken relationship. The lyrics convey the emotional emptiness and longing that arises when someone you love is no longer present, emphasizing the sense of desolation in an empty bed. Ultimately, it captures the struggle of moving on while still holding on to memories of love. The blend of reflective sentiment with a catchy melody highlights the pain and nostalgia of lost connections.","['C', 'G', 'Am', 'F']","['F', 'G', 'Em', 'Am']","[0, 7, 21, 5]","[5, 7, 16, 21]","[-1, 6, 20, 4]","[4, 6, 15, 20]","[7, 14, -16]","[2, 9, 5]"
2zNDRGoRkNEkMhO5fcGTMv,Sarandonga,Lolita,"['piano', 'guitar']",0.167,0.000876,11,1,104.607,-4.715,Nos vamos o nos quedamos? pero de verdad Sarandonga nos vamo' a comer Sarandonga y un arroz con bacalao Sarandonga y en lo alto del puerto,"['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'C']","[0, 7, 21, 5]","[5, 0, 7, 0]","[-11, -4, 10, -6]","[-6, -11, -4, -11]","[7, 14, -16]","[-5, 7, -7]"
2x59pa3xDf8hHZ4N3f5fGQ,Si te vas...,Extremoduro,"['guitar', 'bass']",0.0451,0.0215,5,1,133.427,-8.53,"Se le nota en la voz por dentro es de colores Y le sobra el valor que le falta a mis noches Y se juega la vida... siempre en causas perdidas Ojala que me la encuentre ya entre tantas flores Ojala que se llame amapola, que me coja la mano  Y me diga que sola no comprende la vida, no","['A', 'E', 'F#m', 'D']","['A', 'E', 'F#m', 'D']","[9, 4, 18, 2]","[9, 4, 18, 2]","[4, -1, 13, -3]","[4, -1, 13, -3]","[-5, 14, -16]","[-5, 14, -16]"
58OpcjkBKTHAAh1Xm3Vshx,El Perro Verde,"Marea, Iker Piedrafita, El Drogas","['guitar', 'drums']",0.152,0.0,9,1,94.415,-4.081,"The song ""El Perro Verde"" by Marea explores themes of freedom, rebellion, and the struggles of everyday life. It reflects on the desire to break free from societal constraints and the pursuit of authenticity in a world filled with superficiality. The lyrics also convey a sense of camaraderie and solidarity among those who share these sentiments, embodying a raw, gritty spirit of individualism and resistance against conformity. Overall, the song captures a longing for liberation and a deep connection to personal experiences and emotions.","['A', 'D', 'E', 'A']","['C', 'G', 'F', 'C']","[9, 2, 4, 9]","[0, 7, 5, 0]","[0, -7, -5, 0]","[-9, -2, -4, -9]","[-7, 2, 5]","[7, -2, -5]"
278HgTy0pDoqHAW9MFJIan,No Quiero Nada,El Canto Del Loco,"['guitar', 'drums']",0.0406,0.0328,1,1,201.597,-6.477,"No te quiero ver más, te he dicho que me dejes en paz que no quedo contigo esta tarde que te largues ya que no quiero más que te vayas al cine que vuelvas jamás a llamarme  ","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'G']","[0, 7, 21, 5]","[0, 7, 5, 7]","[-1, 6, 20, 4]","[-1, 6, 4, 6]","[7, 14, -16]","[7, -2, 2]"
2qCDm0hpWi95Q4sPCy5VVH,Buena Energia,Maldita Nerea,"['guitar', 'piano']",0.0331,0.0,8,1,101.999,-6.326,"Por el mar que a mi vida entregas Por el sueño y la fe Porque sólo soy sentido si te vuelvo a ver Porque quiero adorarte siempre Y siempre te esperaré Por llenar de luz, de luz mi suerte yo...  ... yo te seguiré","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'G']","[0, 7, 21, 5]","[0, 7, 5, 7]","[-8, -1, 13, -3]","[-8, -1, -3, -1]","[7, 14, -16]","[7, -2, 2]"
4vcFY3PrJmxAQAnqkm0EQR,Te necesito,Amaral,"['guitar', 'drums']",0.031,4.86e-06,6,0,121.904,-4.225,"Oh, ohhhhh. como quieres que me aclare si aun soy demasiado joven para entender lo que siento pero no para jurarle al mismisimo angel negro  que si rompe la distancia","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'G']","[0, 7, 21, 5]","[0, 7, 5, 7]","[-6, 1, 15, -1]","[-6, 1, -1, 1]","[7, 14, -16]","[7, -2, 2]"
1wcPFkivLFkOL8UqwKSIQA,Si Supieras,Nena Daconte,"['guitar', 'keyboard']",0.0232,0.000507,0,1,93.028,-6.968,"The theme of ""Si Supieras"" by Nena Daconte revolves around unrequited love and the longing for a deeper connection. The lyrics express feelings of vulnerability and hope, reflecting the desire for the other person to understand the depth of the singer's feelings. There is a sense of sadness and yearning in acknowledging that the loved one may not fully appreciate the love being offered. Ultimately, the song captures the bittersweet nature of love and the complexities of emotional recognition.","['C', 'G', 'Am', 'F']","['C', 'F', 'G', 'C']","[0, 7, 21, 5]","[0, 5, 7, 0]","[0, 7, 21, 5]","[0, 5, 7, 0]","[7, 14, -16]","[5, 2, -7]"
1aTQjtfI3EapNrDGu4iu5T,Y en Tu Ventana,Andy & Lucas,"['guitar', 'keyboard']",0.0712,0.0,2,0,130.322,-5.661,"The song ""Y en Tu Ventana"" by Andy & Lucas revolves around themes of unrequited love and longing. The lyrics express the feelings of a person who admires someone from afar, wishing for a chance to be noticed and loved in return. There's a sense of vulnerability and nostalgia as the narrator reflects on their emotions, highlighting the beauty and pain of yearning for someone who may be out of reach. Overall, the song captures the bittersweet essence of romantic desire.","['G', 'D', 'Em', 'C']","['G', 'D', 'C', 'D']","[7, 2, 16, 0]","[7, 2, 0, 2]","[5, 0, 14, -2]","[5, 0, -2, 0]","[-5, 14, -16]","[-5, -2, 2]"
1gkBsKxTpVHIn1nLf05CUo,Peter Pan,El Canto Del Loco,"['guitar', 'drums']",0.0333,0.0,4,1,92.452,-3.358,Un día llega a mí la calma mi Peter Pan hoy amenaza aquí hay poco que hacer. Me siento como en otra plaza en la de estar solito en casa será culpa de tu piel.   ,"['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-4, 3, 17, 1]","[-4, 3, 1, -4]","[7, 14, -16]","[7, -2, -5]"
5tyngIB1CqMV6xWIfWRqEi,Me Sabe Mal - Remix,"MARLENA, Bombai","['synthesizer', 'drums']",0.0517,0.0,7,1,99.117,-5.097,"The theme of ""Me Sabe Mal - Remix"" by MARLENA and Bombai revolves around the complexities of love and the emotional turmoil that arises from romantic relationships. The lyrics express feelings of longing, regret, and the bittersweet nature of love, highlighting the struggle between wanting to connect with someone and the pain that can result from such connections. The overall tone combines elements of vulnerability with an infectious rhythm, making it both introspective and danceable. Ultimately, the song captures the essence of love's challenges while simultaneously celebrating its captivating allure.","['C', 'G', 'Am', 'F']","['Dm', 'A', 'Bb', 'F']","[0, 7, 21, 5]","[14, 9, 10, 5]","[-7, 0, 14, -2]","[7, 2, 3, -2]","[7, 14, -16]","[-5, 1, -5]"
5mn6xNwwshCIyCPvafsFqp,Bailar en Tu Boca,Los Caños,"['guitar', 'percussion']",0.0484,0.0,4,0,132.935,-6.478,"Quiero que el aire que toco se transforme en fantasia Quiero que la niña de mis ojos Me diga que siente,me diga que es mia, Me baile y me ria,me coja y se siente, Cuando yo le diga que el vinto la quiere y olé.  ","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[-4, 3, 17, 1]","[1, -4, 3, 17]","[7, 14, -16]","[-5, 7, 14]"
6sJvl3Rlve52ORa15ssZUK,Dia i nit,Amelie,"['piano', 'guitar']",0.0247,0.0,6,1,92.963,-5.737,"The song ""Dia i nit"" by Amelie explores themes of love and longing, capturing the contrast between day and night as a metaphor for emotional states. It reflects on the intensity of feelings experienced in relationships, celebrating both the joy and the melancholy that comes with deep connections. The lyrics convey a sense of yearning and the desire for closeness, highlighting the complexity of love as it ebbs and flows throughout different times and experiences.","['C', 'G', 'Am', 'F']","['F', 'C', 'Dm', 'G']","[0, 7, 21, 5]","[5, 0, 14, 7]","[-6, 1, 15, -1]","[-1, -6, 8, 1]","[7, 14, -16]","[-5, 14, -7]"
6GAmxfaepNt3chQzMjdvJg,Al Son de una Guitarra,Nena Daconte,"['guitar', 'piano']",0.0364,0.0,11,1,135.981,-3.895,"""Al Son de una Guitarra"" by Nena Daconte explores themes of longing, love, and the emotional connections that music can evoke. The lyrics reflect a deep sense of nostalgia and desire, highlighting how the sound of a guitar can transport one back to cherished memories and intense feelings. The song encapsulates the idea that music has the power to express sentiments that words alone cannot, serving as a medium for connection and heartfelt expression. Overall, it captures the bittersweet nature of love intertwined with the beauty of melody.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-11, -4, 10, -6]","[-11, -4, -6, -11]","[7, 14, -16]","[7, -2, -5]"
